step,ux,uy
16172,-0.00889891,0.000157862
16173,-0.00889896,0.00015774
16174,-0.00889902,0.000157617
16175,-0.00889908,0.000157494
16176,-0.00889913,0.000157371
16177,-0.00889919,0.000157248
16178,-0.00889924,0.000157125
16179,-0.00889929,0.000157002
16180,-0.00889934,0.00015688
16181,-0.00889939,0.000156757
16182,-0.00889943,0.000156634
16183,-0.00889948,0.000156512
16184,-0.00889952,0.00015639
16185,-0.00889956,0.000156268
16186,-0.00889959,0.000156146
16187,-0.00889963,0.000156024
16188,-0.00889966,0.000155903
16189,-0.00889968,0.000155782
16190,-0.00889971,0.000155661
16191,-0.00889973,0.00015554
16192,-0.00889974,0.000155419
16193,-0.00889976,0.000155298
16194,-0.00889976,0.000155177
16195,-0.00889977,0.000155057
16196,-0.00889977,0.000154936
16197,-0.00889977,0.000154815
16198,-0.00889976,0.000154694
16199,-0.00889975,0.000154573
16200,-0.00889974,0.000154452
16201,-0.00889972,0.000154331
16202,-0.0088997,0.000154209
16203,-0.00889968,0.000154087
16204,-0.00889965,0.000153964
16205,-0.00889962,0.000153841
16206,-0.00889959,0.000153717
16207,-0.00889955,0.000153593
16208,-0.00889951,0.000153468
16209,-0.00889947,0.000153342
16210,-0.00889943,0.000153216
16211,-0.00889938,0.000153088
16212,-0.00889933,0.00015296
16213,-0.00889928,0.00015283
16214,-0.00889922,0.0001527
16215,-0.00889917,0.000152568
16216,-0.00889911,0.000152436
16217,-0.00889905,0.000152302
16218,-0.00889899,0.000152167
16219,-0.00889893,0.00015203
16220,-0.00889887,0.000151893
16221,-0.00889881,0.000151754
16222,-0.00889875,0.000151613
16223,-0.00889869,0.000151471
16224,-0.00889862,0.000151327
16225,-0.00889856,0.000151182
16226,-0.0088985,0.000151036
16227,-0.00889844,0.000150888
16228,-0.00889838,0.000150738
16229,-0.00889832,0.000150587
16230,-0.00889826,0.000150434
16231,-0.0088982,0.00015028
16232,-0.00889814,0.000150124
16233,-0.00889808,0.000149966
16234,-0.00889803,0.000149807
16235,-0.00889797,0.000149646
16236,-0.00889792,0.000149483
16237,-0.00889786,0.000149319
16238,-0.00889781,0.000149154
16239,-0.00889776,0.000148987
16240,-0.00889772,0.000148818
16241,-0.00889767,0.000148648
16242,-0.00889762,0.000148477
16243,-0.00889758,0.000148304
16244,-0.00889754,0.000148129
16245,-0.00889749,0.000147953
16246,-0.00889745,0.000147776
16247,-0.00889741,0.000147598
16248,-0.00889737,0.000147418
16249,-0.00889734,0.000147237
16250,-0.0088973,0.000147055
16251,-0.00889727,0.000146871
16252,-0.00889723,0.000146687
16253,-0.0088972,0.000146501
16254,-0.00889716,0.000146315
16255,-0.00889713,0.000146127
16256,-0.0088971,0.000145938
16257,-0.00889706,0.000145749
16258,-0.00889703,0.000145558
16259,-0.008897,0.000145367
16260,-0.00889696,0.000145175
16261,-0.00889693,0.000144982
16262,-0.00889689,0.000144788
16263,-0.00889686,0.000144594
16264,-0.00889682,0.000144399
16265,-0.00889679,0.000144203
16266,-0.00889675,0.000144007
16267,-0.00889671,0.00014381
16268,-0.00889667,0.000143612
16269,-0.00889663,0.000143414
16270,-0.00889659,0.000143216
16271,-0.00889655,0.000143017
16272,-0.0088965,0.000142817
16273,-0.00889646,0.000142618
16274,-0.00889641,0.000142417
16275,-0.00889636,0.000142217
16276,-0.00889631,0.000142016
16277,-0.00889625,0.000141814
16278,-0.0088962,0.000141612
16279,-0.00889614,0.00014141
16280,-0.00889608,0.000141208
16281,-0.00889602,0.000141005
16282,-0.00889596,0.000140802
16283,-0.00889589,0.000140599
16284,-0.00889582,0.000140396
16285,-0.00889576,0.000140192
16286,-0.00889568,0.000139988
16287,-0.00889561,0.000139784
16288,-0.00889554,0.000139579
16289,-0.00889546,0.000139375
16290,-0.00889538,0.00013917
16291,-0.0088953,0.000138964
16292,-0.00889522,0.000138759
16293,-0.00889514,0.000138553
16294,-0.00889505,0.000138347
16295,-0.00889496,0.000138141
16296,-0.00889488,0.000137935
16297,-0.00889479,0.000137728
16298,-0.0088947,0.000137522
16299,-0.00889461,0.000137314
16300,-0.00889452,0.000137107
16301,-0.00889442,0.0001369
16302,-0.00889433,0.000136692
16303,-0.00889424,0.000136484
16304,-0.00889414,0.000136275
16305,-0.00889405,0.000136067
16306,-0.00889395,0.000135858
16307,-0.00889386,0.000135649
16308,-0.00889376,0.000135439
16309,-0.00889367,0.000135229
16310,-0.00889357,0.000135019
16311,-0.00889348,0.000134809
16312,-0.00889339,0.000134598
16313,-0.0088933,0.000134387
16314,-0.0088932,0.000134176
16315,-0.00889311,0.000133964
16316,-0.00889303,0.000133752
16317,-0.00889294,0.00013354
16318,-0.00889285,0.000133327
16319,-0.00889277,0.000133114
16320,-0.00889268,0.000132901
16321,-0.0088926,0.000132687
16322,-0.00889252,0.000132473
16323,-0.00889244,0.000132258
16324,-0.00889237,0.000132043
16325,-0.00889229,0.000131828
16326,-0.00889222,0.000131611
16327,-0.00889215,0.000131395
16328,-0.00889209,0.000131178
16329,-0.00889202,0.000130961
16330,-0.00889196,0.000130743
16331,-0.0088919,0.000130524
16332,-0.00889184,0.000130305
16333,-0.00889178,0.000130085
16334,-0.00889173,0.000129865
16335,-0.00889168,0.000129644
16336,-0.00889163,0.000129423
16337,-0.00889159,0.000129201
16338,-0.00889154,0.000128978
16339,-0.0088915,0.000128754
16340,-0.00889146,0.00012853
16341,-0.00889143,0.000128305
16342,-0.00889139,0.00012808
16343,-0.00889136,0.000127853
16344,-0.00889133,0.000127626
16345,-0.00889131,0.000127398
16346,-0.00889128,0.000127169
16347,-0.00889126,0.000126939
16348,-0.00889124,0.000126709
16349,-0.00889122,0.000126478
16350,-0.0088912,0.000126245
16351,-0.00889118,0.000126012
16352,-0.00889117,0.000125778
16353,-0.00889115,0.000125543
16354,-0.00889114,0.000125307
16355,-0.00889113,0.00012507
16356,-0.00889112,0.000124831
16357,-0.00889111,0.000124592
16358,-0.0088911,0.000124352
16359,-0.0088911,0.000124111
16360,-0.00889109,0.000123869
16361,-0.00889109,0.000123626
16362,-0.00889108,0.000123381
16363,-0.00889108,0.000123136
16364,-0.00889107,0.00012289
16365,-0.00889107,0.000122642
16366,-0.00889106,0.000122393
16367,-0.00889106,0.000122144
16368,-0.00889105,0.000121893
16369,-0.00889105,0.000121641
16370,-0.00889104,0.000121388
16371,-0.00889104,0.000121134
16372,-0.00889103,0.000120879
16373,-0.00889103,0.000120622
16374,-0.00889102,0.000120365
16375,-0.00889101,0.000120107
16376,-0.008891,0.000119847
16377,-0.008891,0.000119587
16378,-0.00889099,0.000119325
16379,-0.00889098,0.000119062
16380,-0.00889097,0.000118799
16381,-0.00889095,0.000118534
16382,-0.00889094,0.000118269
16383,-0.00889093,0.000118002
16384,-0.00889091,0.000117735
16385,-0.0088909,0.000117466
16386,-0.00889088,0.000117197
16387,-0.00889087,0.000116926
16388,-0.00889085,0.000116655
16389,-0.00889083,0.000116383
16390,-0.00889081,0.00011611
16391,-0.00889079,0.000115836
16392,-0.00889077,0.000115561
16393,-0.00889075,0.000115286
16394,-0.00889073,0.00011501
16395,-0.00889071,0.000114733
16396,-0.00889068,0.000114455
16397,-0.00889066,0.000114176
16398,-0.00889064,0.000113897
16399,-0.00889061,0.000113617
16400,-0.00889059,0.000113336
16401,-0.00889056,0.000113055
16402,-0.00889054,0.000112773
16403,-0.00889051,0.00011249
16404,-0.00889049,0.000112207
16405,-0.00889046,0.000111923
16406,-0.00889043,0.000111638
16407,-0.00889041,0.000111353
16408,-0.00889038,0.000111067
16409,-0.00889035,0.000110781
16410,-0.00889033,0.000110494
16411,-0.0088903,0.000110207
16412,-0.00889028,0.000109919
16413,-0.00889025,0.000109631
16414,-0.00889023,0.000109341
16415,-0.0088902,0.000109052
16416,-0.00889017,0.000108762
16417,-0.00889015,0.000108471
16418,-0.00889012,0.00010818
16419,-0.0088901,0.000107889
16420,-0.00889008,0.000107597
16421,-0.00889005,0.000107304
16422,-0.00889003,0.000107011
16423,-0.00889,0.000106718
16424,-0.00888998,0.000106424
16425,-0.00888996,0.000106129
16426,-0.00888993,0.000105834
16427,-0.00888991,0.000105539
16428,-0.00888989,0.000105243
16429,-0.00888987,0.000104947
16430,-0.00888984,0.00010465
16431,-0.00888982,0.000104352
16432,-0.0088898,0.000104054
16433,-0.00888978,0.000103756
16434,-0.00888976,0.000103457
16435,-0.00888973,0.000103158
16436,-0.00888971,0.000102858
16437,-0.00888969,0.000102557
16438,-0.00888967,0.000102256
16439,-0.00888964,0.000101955
16440,-0.00888962,0.000101653
16441,-0.0088896,0.00010135
16442,-0.00888957,0.000101047
16443,-0.00888955,0.000100744
16444,-0.00888952,0.00010044
16445,-0.0088895,0.000100135
16446,-0.00888947,9.98298e-05
16447,-0.00888945,9.9524e-05
16448,-0.00888942,9.92177e-05
16449,-0.00888939,9.89108e-05
16450,-0.00888936,9.86033e-05
16451,-0.00888933,9.82952e-05
16452,-0.0088893,9.79865e-05
16453,-0.00888927,9.76773e-05
16454,-0.00888924,9.73674e-05
16455,-0.00888921,9.7057e-05
16456,-0.00888918,9.67459e-05
16457,-0.00888914,9.64343e-05
16458,-0.00888911,9.6122e-05
16459,-0.00888907,9.58091e-05
16460,-0.00888903,9.54957e-05
16461,-0.00888899,9.51816e-05
16462,-0.00888895,9.48668e-05
16463,-0.00888891,9.45515e-05
16464,-0.00888887,9.42356e-05
16465,-0.00888883,9.3919e-05
16466,-0.00888878,9.36018e-05
16467,-0.00888874,9.3284e-05
16468,-0.00888869,9.29655e-05
16469,-0.00888864,9.26465e-05
16470,-0.0088886,9.23268e-05
16471,-0.00888855,9.20066e-05
16472,-0.0088885,9.16857e-05
16473,-0.00888844,9.13642e-05
16474,-0.00888839,9.10421e-05
16475,-0.00888834,9.07194e-05
16476,-0.00888828,9.03961e-05
16477,-0.00888823,9.00722e-05
16478,-0.00888817,8.97477e-05
16479,-0.00888811,8.94227e-05
16480,-0.00888806,8.90971e-05
16481,-0.008888,8.87709e-05
16482,-0.00888794,8.84442e-05
16483,-0.00888788,8.81169e-05
16484,-0.00888782,8.77891e-05
16485,-0.00888775,8.74608e-05
16486,-0.00888769,8.71319e-05
16487,-0.00888763,8.68025e-05
16488,-0.00888757,8.64727e-05
16489,-0.0088875,8.61423e-05
16490,-0.00888744,8.58114e-05
16491,-0.00888737,8.54801e-05
16492,-0.00888731,8.51483e-05
16493,-0.00888725,8.48161e-05
16494,-0.00888718,8.44834e-05
16495,-0.00888712,8.41503e-05
16496,-0.00888705,8.38168e-05
16497,-0.00888699,8.34828e-05
16498,-0.00888692,8.31485e-05
16499,-0.00888686,8.28137e-05
16500,-0.0088868,8.24786e-05
16501,-0.00888673,8.2143e-05
16502,-0.00888667,8.18071e-05
16503,-0.00888661,8.14709e-05
16504,-0.00888655,8.11342e-05
16505,-0.00888648,8.07972e-05
16506,-0.00888642,8.04598e-05
16507,-0.00888636,8.01221e-05
16508,-0.00888631,7.9784e-05
16509,-0.00888625,7.94456e-05
16510,-0.00888619,7.91068e-05
16511,-0.00888613,7.87676e-05
16512,-0.00888608,7.8428e-05
16513,-0.00888602,7.80881e-05
16514,-0.00888597,7.77478e-05
16515,-0.00888592,7.74071e-05
16516,-0.00888586,7.7066e-05
16517,-0.00888581,7.67245e-05
16518,-0.00888576,7.63825e-05
16519,-0.00888572,7.60401e-05
16520,-0.00888567,7.56972e-05
16521,-0.00888562,7.53538e-05
16522,-0.00888558,7.501e-05
16523,-0.00888553,7.46656e-05
16524,-0.00888549,7.43206e-05
16525,-0.00888545,7.39751e-05
16526,-0.00888541,7.36289e-05
16527,-0.00888537,7.32821e-05
16528,-0.00888533,7.29347e-05
16529,-0.0088853,7.25866e-05
16530,-0.00888526,7.22377e-05
16531,-0.00888523,7.18881e-05
16532,-0.0088852,7.15377e-05
16533,-0.00888516,7.11865e-05
16534,-0.00888513,7.08345e-05
16535,-0.0088851,7.04815e-05
16536,-0.00888508,7.01277e-05
16537,-0.00888505,6.97729e-05
16538,-0.00888502,6.94172e-05
16539,-0.008885,6.90604e-05
16540,-0.00888497,6.87026e-05
16541,-0.00888495,6.83438e-05
16542,-0.00888492,6.79839e-05
16543,-0.0088849,6.76229e-05
16544,-0.00888488,6.72608e-05
16545,-0.00888486,6.68976e-05
16546,-0.00888484,6.65332e-05
16547,-0.00888482,6.61676e-05
16548,-0.0088848,6.58009e-05
16549,-0.00888478,6.54331e-05
16550,-0.00888477,6.5064e-05
16551,-0.00888475,6.46938e-05
16552,-0.00888473,6.43224e-05
16553,-0.00888472,6.39499e-05
16554,-0.0088847,6.35762e-05
16555,-0.00888469,6.32015e-05
16556,-0.00888467,6.28256e-05
16557,-0.00888465,6.24487e-05
16558,-0.00888464,6.20708e-05
16559,-0.00888462,6.16919e-05
16560,-0.00888461,6.13121e-05
16561,-0.00888459,6.09314e-05
16562,-0.00888458,6.05499e-05
16563,-0.00888456,6.01675e-05
16564,-0.00888455,5.97845e-05
16565,-0.00888453,5.94009e-05
16566,-0.00888451,5.90166e-05
16567,-0.0088845,5.86319e-05
16568,-0.00888448,5.82467e-05
16569,-0.00888446,5.78612e-05
16570,-0.00888445,5.74754e-05
16571,-0.00888443,5.70894e-05
16572,-0.00888441,5.67034e-05
16573,-0.00888439,5.63173e-05
16574,-0.00888437,5.59314e-05
16575,-0.00888434,5.55455e-05
16576,-0.00888432,5.516e-05
16577,-0.0088843,5.47748e-05
16578,-0.00888427,5.43901e-05
16579,-0.00888425,5.40058e-05
16580,-0.00888422,5.36222e-05
16581,-0.00888419,5.32392e-05
16582,-0.00888416,5.2857e-05
16583,-0.00888413,5.24756e-05
16584,-0.0088841,5.20951e-05
16585,-0.00888407,5.17156e-05
16586,-0.00888403,5.1337e-05
16587,-0.008884,5.09596e-05
16588,-0.00888396,5.05832e-05
16589,-0.00888392,5.0208e-05
16590,-0.00888388,4.98339e-05
16591,-0.00888383,4.9461e-05
16592,-0.00888379,4.90893e-05
16593,-0.00888374,4.87188e-05
16594,-0.00888369,4.83495e-05
16595,-0.00888364,4.79814e-05
16596,-0.00888359,4.76144e-05
16597,-0.00888354,4.72486e-05
16598,-0.00888348,4.68838e-05
16599,-0.00888342,4.652e-05
16600,-0.00888336,4.61572e-05
16601,-0.0088833,4.57953e-05
16602,-0.00888323,4.54342e-05
16603,-0.00888316,4.50738e-05
16604,-0.00888309,4.4714e-05
16605,-0.00888302,4.43547e-05
16606,-0.00888294,4.39958e-05
16607,-0.00888287,4.36372e-05
16608,-0.00888279,4.32787e-05
16609,-0.00888271,4.29202e-05
16610,-0.00888262,4.25615e-05
16611,-0.00888253,4.22026e-05
16612,-0.00888245,4.18432e-05
16613,-0.00888235,4.14832e-05
16614,-0.00888226,4.11225e-05
16615,-0.00888216,4.07608e-05
16616,-0.00888207,4.03981e-05
16617,-0.00888196,4.00341e-05
16618,-0.00888186,3.96687e-05
16619,-0.00888176,3.93016e-05
16620,-0.00888165,3.89329e-05
16621,-0.00888154,3.85622e-05
16622,-0.00888143,3.81895e-05
16623,-0.00888131,3.78146e-05
16624,-0.0088812,3.74373e-05
16625,-0.00888108,3.70575e-05
16626,-0.00888096,3.6675e-05
16627,-0.00888084,3.62898e-05
16628,-0.00888072,3.59017e-05
16629,-0.00888059,3.55107e-05
16630,-0.00888046,3.51165e-05
16631,-0.00888034,3.47191e-05
16632,-0.00888021,3.43185e-05
16633,-0.00888008,3.39146e-05
16634,-0.00887995,3.35072e-05
16635,-0.00887982,3.30964e-05
16636,-0.00887968,3.26822e-05
16637,-0.00887955,3.22644e-05
16638,-0.00887942,3.18432e-05
16639,-0.00887928,3.14185e-05
16640,-0.00887915,3.09902e-05
16641,-0.00887902,3.05586e-05
16642,-0.00887888,3.01235e-05
16643,-0.00887875,2.9685e-05
16644,-0.00887861,2.92433e-05
16645,-0.00887848,2.87984e-05
16646,-0.00887835,2.83503e-05
16647,-0.00887822,2.78993e-05
16648,-0.00887809,2.74453e-05
16649,-0.00887796,2.69886e-05
16650,-0.00887783,2.65292e-05
16651,-0.0088777,2.60673e-05
16652,-0.00887758,2.5603e-05
16653,-0.00887745,2.51366e-05
16654,-0.00887733,2.46681e-05
16655,-0.00887721,2.41978e-05
16656,-0.0088771,2.37258e-05
16657,-0.00887698,2.32523e-05
16658,-0.00887687,2.27775e-05
16659,-0.00887676,2.23015e-05
16660,-0.00887665,2.18246e-05
16661,-0.00887655,2.1347e-05
16662,-0.00887645,2.08688e-05
16663,-0.00887635,2.03903e-05
16664,-0.00887625,1.99116e-05
16665,-0.00887616,1.94329e-05
16666,-0.00887607,1.89545e-05
16667,-0.00887599,1.84764e-05
16668,-0.00887591,1.79989e-05
16669,-0.00887583,1.75222e-05
16670,-0.00887575,1.70464e-05
16671,-0.00887568,1.65716e-05
16672,-0.00887562,1.60981e-05
16673,-0.00887555,1.56259e-05
16674,-0.00887549,1.51553e-05
16675,-0.00887544,1.46863e-05
16676,-0.00887538,1.42191e-05
16677,-0.00887533,1.37538e-05
16678,-0.00887529,1.32905e-05
16679,-0.00887525,1.28292e-05
16680,-0.00887521,1.23701e-05
16681,-0.00887518,1.19133e-05
16682,-0.00887515,1.14588e-05
16683,-0.00887512,1.10066e-05
16684,-0.00887509,1.05568e-05
16685,-0.00887507,1.01095e-05
16686,-0.00887506,9.66461e-06
16687,-0.00887504,9.22222e-06
16688,-0.00887503,8.78231e-06
16689,-0.00887502,8.34488e-06
16690,-0.00887502,7.90992e-06
16691,-0.00887501,7.4774e-06
16692,-0.00887501,7.04731e-06
16693,-0.00887502,6.61959e-06
16694,-0.00887502,6.19421e-06
16695,-0.00887503,5.77112e-06
16696,-0.00887503,5.35025e-06
16697,-0.00887504,4.93156e-06
16698,-0.00887506,4.51496e-06
16699,-0.00887507,4.10038e-06
16700,-0.00887508,3.68775e-06
16701,-0.0088751,3.27699e-06
16702,-0.00887511,2.868e-06
16703,-0.00887513,2.46071e-06
16704,-0.00887515,2.05502e-06
16705,-0.00887517,1.65083e-06
16706,-0.00887519,1.24807e-06
16707,-0.0088752,8.46618e-07
16708,-0.00887522,4.46394e-07
16709,-0.00887524,4.72994e-08
16710,-0.00887526,-3.50761e-07
16711,-0.00887528,-7.47882e-07
16712,-0.0088753,-1.14416e-06
16713,-0.00887531,-1.53968e-06
16714,-0.00887533,-1.93454e-06
16715,-0.00887534,-2.32883e-06
16716,-0.00887536,-2.72263e-06
16717,-0.00887537,-3.11603e-06
16718,-0.00887538,-3.50912e-06
16719,-0.00887539,-3.90196e-06
16720,-0.0088754,-4.29464e-06
16721,-0.0088754,-4.68724e-06
16722,-0.00887541,-5.07982e-06
16723,-0.00887541,-5.47246e-06
16724,-0.00887541,-5.86521e-06
16725,-0.00887541,-6.25815e-06
16726,-0.00887541,-6.65132e-06
16727,-0.00887541,-7.0448e-06
16728,-0.0088754,-7.43863e-06
16729,-0.00887539,-7.83286e-06
16730,-0.00887538,-8.22754e-06
16731,-0.00887537,-8.62273e-06
16732,-0.00887535,-9.01845e-06
16733,-0.00887533,-9.41476e-06
16734,-0.00887532,-9.81168e-06
16735,-0.00887529,-1.02093e-05
16736,-0.00887527,-1.06075e-05
16737,-0.00887524,-1.10065e-05
16738,-0.00887522,-1.14063e-05
16739,-0.00887519,-1.18068e-05
16740,-0.00887515,-1.22082e-05
16741,-0.00887512,-1.26104e-05
16742,-0.00887508,-1.30134e-05
16743,-0.00887505,-1.34174e-05
16744,-0.00887501,-1.38222e-05
16745,-0.00887496,-1.4228e-05
16746,-0.00887492,-1.46347e-05
16747,-0.00887487,-1.50424e-05
16748,-0.00887483,-1.54511e-05
16749,-0.00887478,-1.58608e-05
16750,-0.00887472,-1.62716e-05
16751,-0.00887467,-1.66833e-05
16752,-0.00887462,-1.70961e-05
16753,-0.00887456,-1.751e-05
16754,-0.0088745,-1.7925e-05
16755,-0.00887444,-1.83411e-05
16756,-0.00887438,-1.87583e-05
16757,-0.00887432,-1.91767e-05
16758,-0.00887426,-1.95962e-05
16759,-0.0088742,-2.00168e-05
16760,-0.00887413,-2.04387e-05
16761,-0.00887406,-2.08617e-05
16762,-0.008874,-2.12859e-05
16763,-0.00887393,-2.17113e-05
16764,-0.00887386,-2.21379e-05
16765,-0.00887379,-2.25658e-05
16766,-0.00887371,-2.29949e-05
16767,-0.00887364,-2.34252e-05
16768,-0.00887357,-2.38568e-05
16769,-0.00887349,-2.42897e-05
16770,-0.00887342,-2.47238e-05
16771,-0.00887334,-2.51591e-05
16772,-0.00887326,-2.55957e-05
16773,-0.00887318,-2.60336e-05
16774,-0.0088731,-2.64728e-05
16775,-0.00887302,-2.69132e-05
16776,-0.00887294,-2.73549e-05
16777,-0.00887286,-2.77978e-05
16778,-0.00887278,-2.8242e-05
16779,-0.0088727,-2.86875e-05
16780,-0.00887262,-2.91342e-05
16781,-0.00887253,-2.95821e-05
16782,-0.00887245,-3.00312e-05
16783,-0.00887236,-3.04816e-05
16784,-0.00887228,-3.09332e-05
16785,-0.00887219,-3.13859e-05
16786,-0.00887211,-3.18398e-05
16787,-0.00887202,-3.22949e-05
16788,-0.00887193,-3.27511e-05
16789,-0.00887184,-3.32084e-05
16790,-0.00887176,-3.36668e-05
16791,-0.00887167,-3.41263e-05
16792,-0.00887158,-3.45869e-05
16793,-0.00887149,-3.50484e-05
16794,-0.0088714,-3.5511e-05
16795,-0.00887132,-3.59745e-05
16796,-0.00887123,-3.6439e-05
16797,-0.00887114,-3.69044e-05
16798,-0.00887105,-3.73708e-05
16799,-0.00887096,-3.78379e-05
16800,-0.00887087,-3.83059e-05
16801,-0.00887079,-3.87747e-05
16802,-0.0088707,-3.92443e-05
16803,-0.00887061,-3.97146e-05
16804,-0.00887053,-4.01857e-05
16805,-0.00887044,-4.06574e-05
16806,-0.00887036,-4.11297e-05
16807,-0.00887027,-4.16027e-05
16808,-0.00887019,-4.20762e-05
16809,-0.00887011,-4.25503e-05
16810,-0.00887003,-4.30249e-05
16811,-0.00886995,-4.34999e-05
16812,-0.00886987,-4.39754e-05
16813,-0.00886979,-4.44513e-05
16814,-0.00886972,-4.49276e-05
16815,-0.00886965,-4.54042e-05
16816,-0.00886957,-4.58811e-05
16817,-0.00886951,-4.63583e-05
16818,-0.00886944,-4.68358e-05
16819,-0.00886937,-4.73134e-05
16820,-0.00886931,-4.77913e-05
16821,-0.00886925,-4.82693e-05
16822,-0.0088692,-4.87474e-05
16823,-0.00886914,-4.92256e-05
16824,-0.00886909,-4.97039e-05
16825,-0.00886904,-5.01822e-05
16826,-0.00886899,-5.06605e-05
16827,-0.00886895,-5.11388e-05
16828,-0.00886891,-5.1617e-05
16829,-0.00886887,-5.20952e-05
16830,-0.00886884,-5.25733e-05
